"year","term","subject","subject_abbr","course","course_num","course_numeric","seminar","ind_study","apprenticeship","internship","honors_contracts","laboratory","special_topic"
2018,"Fall","Computer Science","COM SCI","Introduction to Machine Learning","M146",146,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Computer Science","COM SCI","Computer Systems Architecture","M151B",151,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Computer Science","COM SCI","Introductory Digital Design Laboratory","M152A",152,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
2018,"Fall","Computer Science","COM SCI","Digital Design Project Laboratory","152B",152,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
2018,"Fall","Computer Science","COM SCI","Fundamentals of Artificial Intelligence","161",161,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Computer Science","COM SCI","Introduction to Computer Graphics","174A",174,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Computer Science","COM SCI","Introduction to Algorithms and Complexity","180",180,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Computer Science","COM SCI","Introduction to Formal Languages and Automata Theory","181",181,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Computer Science","COM SCI","Systems Biomodeling and Simulation Basics","M182",182,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Computer Science","COM SCI","Introduction to Computational and Systems Biology","M184",184,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Computer Science","COM SCI","Special Courses in Computer Science: Human-Computer Interaction","188",188,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Computer Science","COM SCI","Individual Studies for USIE Facilitators","188SA",188,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2018,"Fall","Computer Science","COM SCI","Directed Research in Computer Science","199",199,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2018,"Fall","Computer Science","COM SCI","Computer Science Seminar","201",201,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2018,"Fall","Computer Science","COM SCI","Network Protocol and Systems Software Design for Wireless and Mobile","211",211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Computer Science","COM SCI","Embedded Systems","M213A",213,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Computer Science","COM SCI","Machine Learning in Bioinformatics","M226",226,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Computer Science","COM SCI","Advanced Operating Systems","235",235,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Computer Science","COM SCI","Current Topics in Computer Science: Programming Languages and Systems: Big Data Systems","239",239,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Computer Science","COM SCI","Advanced Data and Knowledge Bases","240B",240,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Computer Science","COM SCI","Web Information Management","246",246,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Computer Science","COM SCI","Advanced Computer Architecture","251A",251,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Computer Science","COM SCI","Parallel Computer Architectures","251B",251,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Computer Science","COM SCI","Design of VLSI Circuits and Systems","M258A",258,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Computer Science","COM SCI","Current Topics in Computer Science: System Design/Architecture","259",259,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Computer Science","COM SCI","Current Topics in Computer Science: System Design/Architecture: Customized Computing for Big-Data Applications","259",259,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Computer Science","COM SCI","Machine Learning Algorithms","260",260,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Computer Science","COM SCI","Learning and Reasoning with Bayesian Networks","262A",262,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Computer Science","COM SCI","Statistical Modeling and Learning in Vision and Cognition","M266A",266,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Computer Science","COM SCI","Probabilistic Programming and Relational Learning","267A",267,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Computer Science","COM SCI","Pattern Recognition and Machine Learning","M276A",276,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Computer Science","COM SCI","Cryptography","M282A",282,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Computer Science","COM SCI","Research Seminar: Computer Science","298",298,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2018,"Fall","Computer Science","COM SCI","Teaching Apprentice Practicum","375",375,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2018,"Fall","Computer Science","COM SCI","Teaching Assistant Training Seminar","495",495,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2018,"Fall","Computer Science","COM SCI","Directed Individual or Tutorial Studies","596",596,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2018,"Fall","Computer Science","COM SCI","Preparation for M.S. Comprehensive Examination","597A",597,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2018,"Fall","Computer Science","COM SCI","Preparation for Ph.D. Preliminary Examination","597B",597,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2018,"Fall","Computer Science","COM SCI","Preparation for Ph.D. Oral Qualifying Examination","597C",597,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2018,"Fall","Computer Science","COM SCI","Research for and Preparation of M.S. Thesis","598",598,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2018,"Fall","Computer Science","COM SCI","Research for and Preparation of Ph.D. Dissertation","599",599,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2018,"Fall","Conservation of Archaeological and Ethnographic Materials","CAEM","Cultural Materials Science Laboratory: Technical Study","M210L",210,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
2018,"Fall","Conservation of Archaeological and Ethnographic Materials","CAEM","Cultural Materials Science I: Analytical Imaging and Documentation in Conservation of Materials","M215",215,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Conservation of Archaeological and Ethnographic Materials","CAEM","Conservation Laboratory: Stone and Adobe","231",231,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
2018,"Fall","Conservation of Archaeological and Ethnographic Materials","CAEM","Conservation Laboratory: Organic Materials II","238",238,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
2018,"Fall","Conservation of Archaeological and Ethnographic Materials","CAEM","Conservation Laboratory: Rock Art, Wall Paintings, and Mosaics","M250",250,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
2018,"Fall","Conservation of Archaeological and Ethnographic Materials","CAEM","Structure, Properties, and Deterioration of Materials: Organics II","265",265,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Conservation of Archaeological and Ethnographic Materials","CAEM","Directed Individual Studies","596",596,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2018,"Fall","Conservation of Archaeological and Ethnographic Materials","CAEM","M.A. Thesis Preparation","598",598,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2018,"Fall","Dance",NA,"Global Perspectives on Dance","1",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Dance",NA,"Moving Voice","5",5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Dance",NA,"Beginning West African Dance","6",6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Dance",NA,"Beginning Hip-Hop Dance","9",9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Dance",NA,"Beginning Martial Arts","10",10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Dance",NA,"Yoga","11",11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Dance",NA,"Beginning Special Topics","12",12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Dance",NA,"Beginning Ballet","13",13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Dance",NA,"Beginning Modern/Postmodern Dance","15",15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Dance",NA,"Beginning Improvisation in Dance","16",16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Dance",NA,"Intermediate Hip-Hop Dance","59",59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Dance",NA,"Intermediate Martial Arts","60",60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Dance",NA,"Intermediate Ballet","63",63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Dance",NA,"Intermediate Modern/Postmodern Dance","65",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Dance",NA,"Theories and Methods in Dance Composition I: Languages","67A",67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Dance",NA,"Production Practicum","70",70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Dance",NA,"Advanced West African Dance","C106A",106,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Dance",NA,"Advanced Ballet","C113A",113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Dance",NA,"Performance Practicum","114",114,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Dance",NA,"Advanced Modern/Postmodern Dance","C115",115,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Dance",NA,"Theories and Methods in Dance Composition IV: Impacts","117B",117,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Dance",NA,"Advanced Topics in Choreography: Composition, Decomposition, and Recomposition","117C",117,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Dance",NA,"Advanced Topics in Choreography: Soundtracks for Choreography","117C",117,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Dance",NA,"History and Theory of Modern/Postmodern Dance","C152",152,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Dance",NA,"Advanced Production","170",170,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Dance",NA,"Dance Production: Variable Topics: Lighting for Dance","C171",171,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Dance",NA,"Projects in Dance: Other Repertory with Salia Sanou","174A",174,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Dance",NA,"Production Arts Seminar","C184",184,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2018,"Fall","Dance",NA,"Advanced Choreography","211A",211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Dance",NA,"Advanced Choreography","211D",211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Dance",NA,"Production Arts Seminar","C243",243,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2018,"Fall","Dance",NA,"History and Theory of Modern/Postmodern Dance","C252",252,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Dance",NA,"Dance Production: Variable Topics","C271",271,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Dance",NA,"Advanced West African Dance","C406A",406,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Dance",NA,"Advanced Ballet","C413A",413,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Dance",NA,"Advanced Modern/Postmodern Dance","C415",415,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Dance",NA,"Dance Production Practicum","441",441,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Dance",NA,"Projects in Choreography and Performance","490",490,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Dentistry","DENT","Student Research Program","99",99,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2018,"Fall","Dentistry","DENT","Individual Special Studies","199",199,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Design / Media Arts","DESMA","Design Culture","10",10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Design / Media Arts","DESMA","Drawing and Color","21",21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Design / Media Arts","DESMA","Form","22",22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Design / Media Arts","DESMA","Typography","25",25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Design / Media Arts","DESMA","Interactivity","28",28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Design / Media Arts","DESMA","Media Arts: Introduction","101",101,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Design / Media Arts","DESMA","Tangible Media","152",152,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Design / Media Arts","DESMA","Video","153",153,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Design / Media Arts","DESMA","Word + Image","154",154,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Design / Media Arts","DESMA","Three-Dimensional Modeling and Motion","156",156,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Design / Media Arts","DESMA","Game Design","157",157,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Design / Media Arts","DESMA","Special Topics in Design | Media Arts: Escapism: Introduction to Virtual Reality","160",160,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Design / Media Arts","DESMA","Special Topics in Design | Media Arts: Introduction to Photography","160",160,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Design / Media Arts","DESMA","Topics in Interactivity and Games: Performing User","171",171,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Design / Media Arts","DESMA","Topics in Video and Animation: Experimental Animation: Then and Now","172",172,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Design / Media Arts","DESMA","Topics in Visual Communication and Image: Land and Environment","173",173,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Design / Media Arts","DESMA","Community or Corporate Internships in Design | Media Arts","195A",195,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
2018,"Fall","Design / Media Arts","DESMA","Community or Corporate Internships in Design | Media Arts","195B",195,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
2018,"Fall","Design / Media Arts","DESMA","Directed Research in Design | Media Arts","199",199,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2018,"Fall","Design / Media Arts","DESMA","Design | Media Arts Faculty Seminar","200",200,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2018,"Fall","Design / Media Arts","DESMA","Programming Media 1","252A",252,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Design / Media Arts","DESMA","Special Topics in Media Arts: Compressed Cinema","289",289,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Design / Media Arts","DESMA","Special Topics in Media Arts: Future Family","289",289,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Design / Media Arts","DESMA","Teaching Apprentice Practicum","375",375,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2018,"Fall","Design / Media Arts","DESMA","Graduate Critique","403",403,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Design / Media Arts","DESMA","Graduate Tutorial","404",404,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Design / Media Arts","DESMA","Teaching Assistant Training Practicum","495",495,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2018,"Fall","Design / Media Arts","DESMA","Directed Individual Study or Research","596",596,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2018,"Fall","Design / Media Arts","DESMA","Preparation for M.F.A. Comprehensive Examination","597",597,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Digital Humanities","DGT HUM","Los Angeles Tech City: Digital Technologies and Spatial Justice","30",30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Digital Humanities","DGT HUM","Introduction to Digital Humanities","101",101,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Digital Humanities","DGT HUM","Advanced Topics in Digital Humanities: Digital Storytelling","150",150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Digital Humanities","DGT HUM","Community or Corporate Internships in Digital Humanities","195",195,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
2018,"Fall","Digital Humanities","DGT HUM","Directed Individual Study or Research","596",596,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2018,"Fall","Disability Studies","DIS STD","How Understanding Autism Spectrum Makes Difference in Your Life","19",19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Disability Studies","DIS STD","Perspectives on Disability Studies","101W",101,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Disability Studies","DIS STD","Studies in Disability Literatures: Monster, Freak, Cyborg: Re-imagining Race, Gender, and Disability in Speculative Fiction","M103",103,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Disability Studies","DIS STD","Topics in Gender and Disabilities: Disability, Sex, and Consent","M121",121,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Disability Studies","DIS STD","Applied Autism Intervention: Multidisciplinary Perspective","138SL",138,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Disability Studies","DIS STD","Perspectives on Autism and Neurodiversity","M139",139,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Disability Studies","DIS STD","Being Human: Identity in Age of Genomics and Neuroscience","M183",183,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Disability Studies","DIS STD","Community and Corporate Internships in Disability Studies","195CE",195,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
2018,"Fall","Disability Studies","DIS STD","Directed Research in Disability Studies","199A",199,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2018,"Fall","Disability Studies","DIS STD","Teaching Apprentice Practicum","375",375,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2018,"Fall","Dutch",NA,"Elementary Dutch","103A",103,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","Introduction to Earth Science","1",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","Astrobiology","3",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","Perils of Space: Introduction to Space Weather","M7",7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","Earthquakes","8",8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","Solar System and Planets","9",9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","Blue Planet: Introduction to Oceanography","15",15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","Mineralogy: Earth and Planetary Materials","51",51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","Geologic Maps","61",61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","Introduction to Computing for Geoscientists","71",71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","Sedimentary Petrology","103B",103,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","Advanced Paleontology","M118",118,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","Remote Sensing for Earth Sciences","150",150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","Physics of Earth","152",152,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","Planetary Physics","155",155,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","Undergraduate Journal Club Seminar: Earth, Planetary, and Space Sciences","193A",193,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","Research Topics in Earth, Planetary, and Space Sciences","C194",194,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","Honors Research in Earth, Planetary, and Space Sciences","198",198,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","Directed Research or Senior Project in Earth, Planetary, and Space Sciences","199",199,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","Introduction to Geophysics and Space Physics I: Solid Earth and Planets","200A",200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","Planetary Surfaces","200D",200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","Classical Mechanics","201",201,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","Geochemical Kinetics: Thermochronometry","210",210,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","Evolutionary Biology","M216",216,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","Current Research in Geochemistry","235A",235,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","Current Research in Tectonics","245A",245,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","Seminar: Petrology","253",253,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","Topics in Magnetospheric Plasma Physics","261",261,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","Instrumentation, Data Processing, and Data Analysis in Space Physics","265",265,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","Seminar: Planetology","286A",286,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","Seminar: Seismology and Earth's Interior","287A",287,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","Seminar: Space Physics","M288A",288,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","Space Physics Journal Club","293A",293,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","Current Research in Earth, Planetary, and Space Sciences","295A",295,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","Research Topics in Earth, Planetary, and Space Sciences","C296",296,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","Advanced Topics in Earth and Space Sciences","298",298,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","Integrated Science Instruction Methods","M370A",370,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","Teaching Apprentice Practicum","375",375,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","Teaching Earth, Planetary, and Space Sciences","495",495,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","Directed Individual Study and/or Research","596",596,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","Preparation for M.S. Comprehensive Examination or Ph.D. Qualifying Examinations","597",597,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","M.S. Research and Thesis Preparation","598",598,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,"Fall","Earth, Planetary, and Space Sciences","EPS SCI","Ph.D. Research and Dissertation Preparation","599",599,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2018,"Fall","Ecology and Evolutionary Biology","EE BIOL","Evolution for Everyone","17",17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
